customer_id,trans_date,tran_amount
CS5092,20/12/2014,35
CS2084,12/1/2013,35
CS2685,15/8/2014,95
CS5476,29/5/2011,95
CS5366,20/2/2015,104
CS2882,1/11/2012,47
CS3055,8/3/2012,59
CS5809,21/3/2013,76
CS1904,11/4/2013,105
CS4661,10/7/2011,50
CS2017,11/12/2011,36
CS1631,17/12/2011,102
CS2724,13/11/2012,93
CS4325,9/5/2012,68
CS4859,18/11/2014,85
CS4319,7/6/2012,89
CS1512,22/1/2013,38
CS1165,26/8/2014,44
CS4332,8/9/2013,63
CS3436,14/8/2014,41
CS1553,5/10/2012,69
CS2770,21/7/2011,62
CS5520,6/11/2011,50
CS4918,15/6/2012,86
CS1864,11/10/2011,103
CS3426,29/10/2011,43
CS2720,4/7/2011,41
CS2536,24/4/2012,90
CS3185,21/9/2012,46
CS4675,6/10/2011,46
CS4584,17/10/2012,80
CS2460,15/10/2012,78
CS2074,24/8/2012,99
CS1424,26/7/2014,100
CS4589,5/10/2012,46
CS3799,12/6/2014,60
CS1367,24/2/2012,55
CS4001,17/6/2011,84
CS1923,26/3/2012,40
CS3111,3/8/2011,94
CS1763,23/7/2013,62
CS4596,10/3/2013,90
CS3924,25/11/2014,91
CS5754,1/5/2013,67
CS4158,28/3/2012,84
CS2178,28/2/2014,79
CS5809,16/5/2013,39
CS4956,2/5/2012,85
CS2070,30/3/2013,86
CS4410,16/5/2011,105
CS1448,7/6/2011,87
CS5644,26/1/2012,67
CS4902,27/3/2012,105
CS1920,14/11/2011,40
CS3072,1/3/2014,40
CS4513,13/4/2013,41
CS2782,16/11/2012,80
CS1411,25/1/2014,93
CS4000,1/8/2014,36
CS3173,5/2/2012,57
CS4363,28/4/2014,65
CS3145,11/4/2012,36
CS2548,13/8/2012,104
CS2549,22/6/2013,100
CS1273,30/11/2013,91
CS5543,21/5/2013,69
CS4530,7/9/2012,55
CS5980,30/5/2011,43
CS5513,10/11/2013,56
CS2188,17/2/2013,56
CS4647,26/2/2014,64
CS5744,23/4/2012,39
CS4795,29/8/2014,54
CS3481,19/2/2015,94
CS4358,30/7/2012,100
CS5328,30/9/2014,56
CS4790,24/12/2012,71
CS1176,9/9/2013,88
CS4393,11/1/2015,36
CS3816,21/8/2011,54
CS3178,6/11/2013,74
CS2175,21/4/2012,59
CS3589,21/3/2012,89
CS3169,1/1/2012,82
CS2928,21/3/2013,96
CS2859,6/11/2013,61
CS5137,2/11/2012,86
CS1334,23/2/2013,90
CS4520,15/12/2012,48
CS3401,10/1/2015,91
CS4075,17/8/2011,103
CS3110,17/7/2013,59
CS4821,9/12/2012,99
CS3475,30/12/2013,81
CS5778,20/9/2014,100
CS1968,24/6/2013,57
CS1506,23/2/2012,59
CS1879,6/7/2013,65
CS5029,21/1/2014,63
CS3481,1/3/2015,39
CS4058,10/11/2013,71
CS3634,10/4/2012,77
CS2097,16/8/2012,105
CS2259,8/7/2013,96
CS3069,2/12/2011,70
CS1530,21/9/2012,90
CS3460,13/3/2013,85
CS5932,1/1/2015,57
CS5865,4/3/2014,91
CS3568,28/7/2013,56
CS1574,18/10/2011,47
CS2511,13/6/2014,35
CS2299,3/9/2012,96
CS2545,8/3/2012,78
CS5435,7/9/2012,90
CS3770,10/2/2015,43
CS5946,18/11/2012,101
CS5399,22/12/2011,86
CS1875,17/12/2012,103
CS5285,13/4/2013,57
CS4156,16/2/2013,63
CS3950,15/12/2013,38
CS3720,26/10/2012,53
CS3486,3/9/2014,82
CS5845,19/2/2013,52
CS5698,17/6/2013,50
CS1404,14/11/2012,57
CS3720,30/9/2013,38
CS3802,1/7/2013,37
CS5467,9/12/2013,53
CS1124,19/4/2012,45
CS4093,1/10/2014,66
CS3707,25/9/2014,54
CS2646,21/2/2012,93
CS5241,25/10/2011,85
CS1798,7/12/2014,53
CS3177,30/1/2015,40
CS5657,5/2/2015,70
CS5028,20/7/2012,95
CS4164,19/6/2014,47
CS1124,2/8/2012,36
CS4990,7/2/2013,43
CS2870,27/3/2012,35
CS4038,16/9/2011,76
CS3509,19/5/2012,83
CS6054,13/10/2014,63
CS1952,31/10/2013,73
CS3599,12/12/2013,65
CS4232,25/6/2013,50
CS5369,25/9/2014,93
CS5653,31/5/2012,71
CS4395,27/6/2011,49
CS1120,9/1/2015,41
CS1296,12/12/2011,84
CS5259,21/11/2012,72
CS5956,17/8/2013,39
CS1373,6/5/2014,36
CS4347,12/6/2011,103
CS5365,29/7/2012,40
CS2315,11/7/2012,38
CS2733,21/4/2014,39
CS3076,3/10/2011,60
CS3222,21/7/2011,103
CS1746,9/12/2013,54
CS5952,10/10/2011,85
CS5719,17/12/2014,65
CS4785,19/2/2015,86
CS3986,14/12/2011,66
CS3759,11/7/2011,61
CS3155,26/1/2014,82
CS4174,9/5/2013,94
CS3619,24/1/2014,63
CS5805,21/2/2013,47
CS5682,28/12/2012,45
CS5567,21/10/2011,46
CS1298,8/1/2014,87
CS1543,15/2/2013,66
CS1920,10/5/2013,48
CS3498,5/3/2015,39
CS1486,20/9/2011,101
CS4426,2/11/2013,66
CS2818,29/12/2014,64
CS3854,23/2/2014,62
CS1185,8/6/2014,87
CS6022,27/6/2013,46
CS2957,6/10/2013,42
CS5193,10/4/2013,57
CS4154,20/5/2011,92
CS4651,12/8/2011,96
CS3353,14/9/2012,40
CS2056,24/1/2013,71
CS1746,27/9/2013,55
CS1725,21/6/2011,61
CS4397,2/5/2013,36
CS4012,12/5/2013,63
CS4462,31/7/2012,39
CS4258,2/9/2014,70
CS1478,19/11/2012,50
CS3716,29/4/2013,62
CS3517,20/8/2014,66
CS5415,21/11/2014,46
CS1808,15/8/2012,42
CS2828,17/9/2012,49
CS2907,21/2/2012,80
CS3477,11/5/2012,44
CS1448,14/7/2014,102
CS1128,17/4/2014,42
CS3562,3/1/2013,90
CS5824,10/5/2013,79
CS2139,20/5/2012,87
CS4681,8/12/2013,93
CS4816,1/10/2012,55
CS5399,25/5/2014,103
CS1127,6/10/2012,94
CS2728,8/9/2013,67
CS3802,25/5/2011,72
CS1456,5/1/2012,68
CS1733,27/10/2014,102
CS1621,23/3/2014,62
CS2335,8/9/2011,53
CS4157,1/6/2013,43
CS4718,10/3/2014,78
CS2707,26/3/2014,67
CS1441,28/8/2011,85
CS1785,13/10/2013,71
CS5391,6/12/2011,75
CS2948,9/4/2012,95
CS3019,15/1/2013,97
CS1239,31/12/2011,65
CS1285,4/2/2012,52
CS3632,10/3/2014,43
CS5488,6/9/2013,91
CS4263,21/1/2015,66
CS3779,27/5/2012,99
CS4131,26/6/2011,66
CS1933,1/4/2012,53
CS2816,3/3/2012,54
CS1534,4/12/2014,88
CS4774,27/3/2014,63
CS1603,24/11/2011,85
CS1960,7/8/2013,95
CS1780,28/12/2014,63
CS2896,18/8/2014,78
CS4941,23/1/2014,39
CS2599,15/2/2012,81
CS4174,9/2/2012,86
CS5812,10/5/2012,70
CS4182,10/12/2013,99
CS5218,4/5/2013,95
CS4835,31/5/2012,42
CS1148,22/9/2011,35
CS5658,15/5/2013,105
CS2248,19/9/2014,57
CS5248,28/9/2011,35
CS1945,19/1/2015,94
CS3517,18/10/2011,55
CS5390,28/5/2014,53
CS2361,16/12/2014,56
CS3582,5/12/2013,95
CS1305,3/9/2012,54
CS3167,7/3/2013,49
CS3620,5/11/2012,69
CS5062,11/6/2012,43
CS3016,2/9/2011,48
CS4607,15/7/2013,35
CS2843,12/7/2014,86
CS2989,9/8/2013,61
CS1289,13/3/2015,59
CS4905,6/12/2011,88
CS1531,17/8/2013,42
CS6008,18/3/2014,94
CS3661,5/9/2012,100
CS2527,17/7/2012,93
CS2125,25/12/2013,96
CS3111,14/6/2014,56
CS1833,29/10/2013,54
CS3448,14/1/2014,96
CS4569,28/9/2012,98
CS3693,19/11/2013,100
CS4817,17/7/2012,60
CS3918,15/11/2014,42
CS1997,18/10/2014,64
CS4213,2/1/2015,62
CS3555,26/11/2011,86
CS2038,27/3/2012,82
CS1231,22/8/2012,105
CS2541,2/6/2012,67
CS2709,2/8/2014,79
CS3088,11/12/2013,58
CS3939,30/7/2014,94
CS6077,16/2/2012,57
CS1727,1/9/2014,94
CS2858,10/3/2013,46
CS3468,28/1/2012,103
CS4648,27/6/2014,74
CS3619,2/5/2013,53
CS3189,20/10/2012,78
CS2305,17/2/2015,82
CS5513,10/4/2013,87
CS5536,24/12/2011,78
CS4951,15/3/2013,72
CS4729,23/6/2012,60
CS2429,11/1/2012,68
CS5665,20/11/2012,65
CS5819,24/9/2011,103
CS3434,5/7/2013,72
CS5675,29/10/2014,39
CS5449,2/3/2013,79
CS3038,1/7/2014,101
CS4138,20/8/2011,47
CS2620,19/12/2013,47
CS1286,2/8/2013,35
CS2840,5/2/2013,81
CS2292,13/9/2011,35
CS4207,15/2/2012,98
CS5158,27/7/2013,40
CS3289,6/1/2015,70
CS1550,7/12/2014,76
CS2876,6/11/2012,55
CS3850,16/3/2015,85
CS2306,1/6/2013,42
CS3914,1/5/2012,89
CS4287,16/12/2011,43
CS1694,18/10/2011,62
CS5189,15/5/2013,75
CS4073,5/2/2012,74
CS1826,9/8/2012,52
CS3192,16/1/2014,90
CS3983,22/10/2013,62
CS1543,20/5/2013,90
CS5906,22/5/2013,49
CS3007,9/2/2013,104
CS5710,26/8/2012,41
CS5276,30/8/2014,81
CS5931,5/5/2014,91
CS2313,26/8/2011,97
CS1675,17/7/2011,86
CS3077,6/1/2012,101
CS5923,1/3/2013,104
CS3712,24/2/2015,71
CS2106,23/4/2014,91
CS1255,5/4/2013,104
CS1206,6/7/2013,40
CS1656,26/10/2012,103
CS2600,10/11/2013,57
CS1680,23/5/2011,38
CS2408,6/3/2015,35
CS5562,10/5/2014,52
CS4328,19/12/2011,95
CS1427,22/10/2012,53
CS2574,12/1/2015,58
CS2005,2/3/2013,81
CS4575,16/7/2012,90
CS5224,24/11/2013,81
CS3753,12/2/2013,76
CS4869,31/5/2013,87
CS5474,16/6/2014,79
CS3919,14/5/2012,38
CS4508,20/12/2011,87
CS4380,5/11/2014,81
CS6111,31/5/2012,57
CS5148,19/8/2014,79
CS1557,13/10/2011,95
CS1807,19/3/2013,49
CS3539,28/4/2014,48
CS4635,4/8/2011,97
CS5927,3/3/2012,79
CS2153,19/3/2014,39
CS4962,25/11/2012,83
CS3212,23/2/2014,100
CS1491,19/10/2012,82
CS5451,12/4/2012,81
CS2933,1/11/2012,44
CS4211,30/4/2014,100
CS4669,20/5/2011,88
CS3122,5/4/2013,104
CS3534,21/8/2014,40
CS5870,17/3/2014,82
CS2340,26/7/2012,98
CS2800,4/12/2012,40
CS1369,14/6/2011,39
CS2435,28/8/2013,51
CS3752,12/4/2013,57
CS4623,11/8/2011,92
CS2867,27/6/2013,78
CS4006,1/10/2011,41
CS1917,13/8/2014,63
CS2163,29/10/2013,87
CS2456,3/3/2015,41
CS4397,17/12/2011,62
CS6060,14/1/2012,59
CS3224,21/5/2012,65
CS2213,4/11/2014,46
CS2087,21/6/2011,69
CS4383,22/7/2013,87
CS4086,17/10/2013,48
CS3388,30/1/2015,50
CS3125,7/6/2011,84
CS1321,6/8/2012,101
CS5835,31/10/2014,77
CS3474,1/4/2013,38
CS2725,24/3/2013,35
CS4169,20/12/2014,97
CS4906,31/8/2011,83
CS5971,10/2/2014,87
CS2112,25/1/2012,56
CS5278,28/11/2012,94
CS2553,21/12/2013,53
CS5158,30/12/2011,95
CS3688,7/4/2014,93
CS5412,17/12/2012,85
CS1745,8/3/2012,61
CS4496,11/2/2013,85
CS4925,27/7/2013,38
CS2375,24/9/2012,63
CS2449,31/1/2015,58
CS3883,24/5/2012,102
CS2327,24/2/2015,68
CS2564,16/3/2012,67
CS4422,12/11/2012,72
CS3612,10/2/2013,82
CS3998,26/11/2014,103
CS1236,12/1/2012,93
CS1329,4/6/2013,54
CS2204,28/7/2011,38
CS2271,1/7/2011,74
CS5459,29/6/2011,60
CS1547,22/6/2011,102
CS2345,28/10/2013,90
CS2515,11/11/2013,104
CS2188,7/2/2012,94
CS1294,3/7/2011,62
CS5924,21/7/2013,100
CS1981,10/5/2013,54
CS3794,22/7/2014,99
CS2615,15/4/2014,35
CS5812,1/6/2013,48
CS2459,17/12/2012,63
CS1341,19/7/2013,69
CS5365,21/11/2014,78
CS2688,3/6/2013,73
CS2953,31/12/2012,73
CS4719,20/3/2013,95
CS2347,26/7/2011,96
CS1264,9/11/2011,102
CS5324,20/4/2014,39
CS4654,7/12/2013,55
CS3950,16/7/2014,36
CS5806,26/5/2012,100
CS2727,8/7/2013,65
CS3710,1/3/2012,98
CS4349,29/11/2012,103
CS1747,17/5/2011,87
CS1786,5/11/2011,90
CS5914,6/10/2014,99
CS4751,21/4/2012,100
CS5394,29/10/2011,71
CS2595,12/8/2013,82
CS5093,8/1/2013,87
CS5128,21/5/2013,74
CS1657,6/10/2011,65
CS2044,1/10/2014,54
CS5187,24/7/2014,87
CS1904,27/3/2014,101
CS5343,26/7/2011,64
CS1215,23/4/2013,83
CS6016,6/9/2013,104
CS5597,21/8/2012,41
CS5235,4/11/2014,62
CS2045,12/2/2014,64
CS1237,13/10/2011,101
CS5681,30/8/2014,41
CS5344,17/11/2014,78
CS4968,7/7/2012,54
CS2112,6/9/2012,48
CS2213,15/3/2015,46
CS1416,25/8/2012,92
CS2140,24/5/2012,83
CS5592,6/4/2014,90
CS4727,20/4/2013,55
CS3595,20/6/2013,61
CS3309,17/9/2014,80
CS1871,12/7/2011,62
CS2118,7/11/2012,59
CS1756,24/7/2014,59
CS2786,8/7/2013,37
CS6069,12/9/2011,53
CS1691,5/4/2014,101
CS4862,22/12/2013,98
CS3809,2/6/2013,36
CS2090,4/12/2012,49
CS5582,26/6/2012,89
CS3262,27/4/2012,87
CS5079,21/10/2014,40
CS3006,11/8/2014,66
CS2513,25/8/2014,102
CS3277,13/10/2013,94
CS2455,7/6/2013,40
CS2782,21/2/2013,90
CS4300,15/9/2013,54
CS1352,4/10/2011,97
CS2586,6/8/2013,46
CS1143,18/4/2012,95
CS5301,23/6/2012,92
CS4638,3/8/2014,101
CS4047,8/1/2012,60
CS5245,7/4/2012,74
CS5426,26/8/2011,40
CS5618,15/8/2011,44
CS1503,13/7/2014,55
CS2109,17/2/2012,67
CS2145,1/12/2011,82
CS4965,9/4/2012,54
CS1959,29/6/2013,85
CS4842,23/8/2012,48
CS4230,31/12/2011,55
CS5121,11/2/2012,56
CS2868,9/1/2014,88
CS2783,3/7/2012,79
CS1233,3/2/2014,66
CS4375,14/8/2014,69
CS3701,7/1/2014,80
CS3270,15/11/2013,89
CS5917,23/6/2013,71
CS1856,10/1/2012,103
CS4867,30/10/2012,99
CS3205,17/4/2014,37
CS2250,18/12/2011,48
CS2284,14/5/2014,42
CS1714,14/6/2012,105
CS4180,13/9/2012,68
CS5455,1/11/2014,80
CS2234,24/2/2012,103
CS1510,21/6/2012,74
CS1347,31/5/2014,56
CS3096,25/8/2014,84
CS6091,25/7/2014,60
CS3180,14/5/2012,93
CS5632,6/3/2014,85
CS2546,16/8/2014,47
CS4237,13/2/2013,65
CS2902,24/9/2012,44
CS5443,13/6/2013,60
CS5113,14/4/2012,75
CS4163,2/7/2012,43
CS4237,21/8/2014,77
CS2436,17/12/2014,69
CS3347,14/6/2011,70
CS2783,18/5/2014,53
CS5615,9/7/2011,48
CS2465,14/3/2012,69
CS3208,20/8/2012,97
CS5924,6/10/2014,86
CS2919,20/10/2012,95
CS1769,18/8/2014,76
CS4424,26/2/2014,71
CS4398,16/4/2013,64
CS4967,25/7/2011,59
CS3413,29/5/2013,105
CS2189,30/4/2012,71
CS3989,15/8/2011,46
CS3632,15/6/2012,76
CS3902,14/2/2014,51
CS1690,29/12/2011,57
CS2364,16/10/2013,74
CS4405,14/5/2013,45
CS1323,13/6/2014,82
CS5182,1/8/2012,45
CS4938,17/12/2013,40
CS3458,29/6/2011,55
CS1311,29/1/2015,82
CS3549,20/10/2012,71
CS2105,6/11/2012,60
CS2246,23/6/2011,75
CS2429,30/7/2012,96
CS5610,13/10/2013,92
CS3461,22/5/2013,63
CS5314,26/4/2014,38
CS4708,16/11/2013,97
CS5020,23/3/2012,54
CS1757,18/8/2013,81
CS5412,23/9/2013,80
CS6012,20/2/2015,58
CS3546,20/12/2014,49
CS5597,13/4/2013,59
CS4924,12/5/2013,50
CS3292,5/7/2011,105
CS2305,7/1/2015,49
CS4521,29/6/2011,101
CS5386,23/3/2013,101
CS3823,10/1/2015,50
CS5695,14/7/2011,82
CS1934,20/6/2012,88
CS2395,5/12/2011,44
CS3493,4/12/2011,39
CS5355,13/3/2012,89
CS3130,24/7/2013,39
CS5146,21/8/2013,53
CS3822,11/3/2015,83
CS5621,29/4/2012,82
CS1265,18/10/2013,65
CS2884,8/7/2012,58
CS4292,21/8/2012,43
CS5568,25/11/2012,43
CS3221,1/7/2011,93
CS1875,20/2/2015,99
CS4705,13/11/2011,36
CS2849,12/9/2012,55
CS3527,15/9/2013,46
CS4569,10/6/2014,57
CS4014,12/2/2013,74
CS5077,25/7/2013,41
CS2540,29/12/2011,55
CS2674,12/2/2013,85
CS3500,3/3/2012,70
CS3287,9/8/2013,91
CS1492,3/8/2014,58
CS4199,24/10/2012,38
CS3644,2/4/2014,87
CS4298,23/3/2013,101
CS1885,27/2/2015,60
CS1929,20/8/2014,85
CS3129,11/4/2014,103
CS5974,12/12/2012,72
CS6029,2/7/2011,102
CS5555,13/3/2014,90
CS1580,25/8/2013,90
CS2285,3/9/2014,41
CS3111,29/11/2011,91
CS1418,28/1/2014,38
CS2581,25/4/2014,61
CS5964,17/6/2013,37
CS2490,3/5/2013,94
CS5789,27/6/2013,46
CS5105,1/10/2013,102
CS5694,22/9/2013,56
CS2444,24/3/2012,37
CS4973,26/9/2013,50
CS4088,21/10/2013,100
CS5141,29/6/2011,89
CS3591,31/1/2013,90
CS1811,15/1/2015,74
CS1646,27/1/2015,70
CS5166,28/6/2012,103
CS5311,29/10/2011,54
CS5280,9/1/2014,104
CS5309,27/2/2013,71
CS5359,16/10/2014,100
CS5781,27/3/2013,95
CS4426,31/12/2012,41
CS3763,22/9/2012,41
CS3548,14/6/2014,57
CS5404,7/6/2012,45
CS2868,16/11/2014,69
CS3766,22/6/2011,105
CS5478,2/12/2012,46
CS1904,3/11/2014,102
CS3788,3/1/2015,39
CS2990,21/1/2014,57
CS2827,3/5/2013,82
CS5820,11/11/2013,101
CS5674,29/3/2012,105
CS3388,16/9/2012,78
CS3461,7/1/2012,73
CS5639,20/5/2013,47
CS2135,27/1/2012,66
CS4593,20/5/2011,98
CS3765,11/12/2014,43
CS2961,28/4/2012,101
CS4133,5/10/2013,39
CS1818,24/10/2011,70
CS4608,10/8/2011,89
CS5769,8/3/2012,50
CS3807,30/8/2011,43
CS2482,31/5/2014,59
CS1720,2/5/2014,81
CS3673,22/1/2013,97
CS5249,9/10/2011,46
CS5027,11/3/2015,76
CS3729,26/7/2013,102
CS5360,19/9/2014,98
CS1623,16/10/2013,41
CS4531,21/9/2013,61
CS1386,17/10/2012,76
CS5641,19/6/2011,59
CS2175,1/12/2011,94
CS2604,7/10/2012,36
CS3344,23/9/2014,81
CS3489,2/4/2012,86
CS4248,7/7/2012,104
CS3770,29/8/2012,91
CS3187,19/10/2012,69
CS5085,7/3/2013,84
CS3826,12/7/2013,57
CS2801,1/2/2012,102
CS4788,8/12/2014,89
CS1509,3/8/2014,102
CS2068,25/11/2012,47
CS5766,23/10/2012,84
CS3277,5/10/2013,88
CS1615,4/6/2013,45
CS5947,28/5/2014,55
CS2906,30/10/2012,41
CS4080,12/9/2014,68
CS2499,6/2/2014,50
CS2563,19/12/2014,104
CS4490,14/2/2013,58
CS4288,24/3/2013,65
CS4031,9/12/2011,102
CS5597,7/3/2013,102
CS5211,11/9/2013,37
CS5504,10/2/2014,67
CS4114,20/6/2013,35
CS2765,23/8/2014,79
CS2551,3/10/2014,90
CS5436,29/9/2013,80
CS4272,18/7/2014,58
CS1765,18/10/2011,85
CS5113,26/5/2012,53
CS4667,10/9/2012,42
CS5260,3/11/2014,82
CS5654,9/2/2014,61
CS3783,28/4/2014,99
CS1767,28/10/2013,46
CS5406,10/5/2013,85
CS4044,7/2/2015,97
CS3182,16/8/2012,71
CS5514,22/6/2014,102
CS5213,8/9/2012,76
CS4501,19/11/2014,36
CS3644,21/8/2011,58
CS5357,19/8/2013,45
CS2736,1/9/2013,38
CS1466,23/4/2014,92
CS5520,21/6/2013,51
CS5956,29/4/2014,44
CS2068,3/10/2013,78
CS4080,9/11/2014,65
CS2588,4/3/2013,87
CS5364,1/4/2014,61
CS3182,19/9/2013,98
CS2881,26/6/2014,76
CS3182,15/3/2012,58
CS4824,11/4/2012,100
CS5241,18/3/2013,37
CS5479,22/4/2013,65
CS4607,5/5/2012,96
CS4939,26/10/2013,41
CS1750,23/1/2013,78
CS1501,20/11/2014,77
CS6090,2/10/2012,66
CS1295,8/4/2012,87
CS2475,9/2/2015,62
CS5523,26/7/2014,95
CS4046,22/4/2014,58
CS2075,28/4/2014,38
CS4652,8/3/2014,67
CS5763,4/1/2013,55
CS5738,18/10/2012,40
CS6061,29/9/2014,80
CS3017,1/6/2012,89
CS3578,27/1/2012,77
CS1165,28/7/2011,92
CS5743,15/6/2012,92
CS4582,27/1/2015,76
CS1764,22/5/2012,46
CS4092,9/8/2014,70
CS4600,12/8/2013,35
CS4638,5/4/2013,56
CS5306,9/5/2012,102
CS1402,4/7/2014,101
CS1587,19/5/2011,55
CS2797,11/4/2013,39
CS2190,17/12/2012,83
CS2331,12/4/2014,88
CS3394,5/10/2011,81
CS4271,3/12/2011,68
CS3134,6/8/2012,51
CS6011,23/1/2015,72
CS3250,26/11/2014,68
CS2685,19/12/2014,43
CS4986,1/10/2012,67
CS1651,13/7/2014,37
CS3347,20/2/2014,70
CS4425,3/1/2014,105
CS2268,13/9/2012,94
CS5378,29/1/2012,43
CS4089,30/1/2014,47
CS4927,28/8/2014,39
CS1534,15/1/2014,50
CS4549,21/9/2014,56
CS4173,5/6/2014,40
CS2518,2/3/2013,40
CS3260,19/1/2014,71
CS2984,24/1/2015,95
CS3550,1/1/2015,37
CS4268,6/9/2014,97
CS5254,1/2/2013,37
CS2873,8/10/2011,54
CS4969,22/1/2014,72
CS1319,7/10/2013,46
CS1183,23/12/2011,37
CS1642,7/9/2014,53
CS1350,18/12/2014,37
CS5778,23/9/2012,67
CS1918,17/10/2014,48
CS1462,13/6/2014,93
CS3249,30/3/2014,41
CS2416,26/7/2011,94
CS4184,5/8/2014,55
CS2027,25/3/2012,70
CS1890,19/4/2014,90
CS1803,16/1/2014,85
CS2240,17/1/2014,100
CS4981,12/6/2011,64
CS1382,29/7/2013,82
CS3626,6/9/2011,45
CS3428,18/7/2012,92
CS4666,8/1/2014,60
CS1980,1/10/2014,52
CS2872,21/9/2014,66
CS1807,9/10/2011,104
CS5633,2/2/2013,102
CS2490,20/1/2012,97
CS4356,11/6/2013,53
CS1188,3/4/2012,92
CS5380,21/6/2011,40
CS4842,2/4/2014,54
CS5240,1/11/2012,78
CS1184,13/12/2012,104
CS3402,18/12/2011,37
CS5140,12/6/2013,71
CS4423,30/8/2014,104
CS5856,27/4/2012,43
CS2419,30/4/2012,78
CS4210,28/1/2014,95
CS1429,19/9/2013,75
CS4819,8/7/2011,49
CS1926,12/11/2014,50
CS3273,1/1/2014,81
CS2411,2/3/2013,74
CS3874,2/6/2013,98
CS5297,11/11/2011,56
CS2042,15/11/2013,101
CS5422,11/7/2011,49
CS3225,31/10/2013,72
CS1278,28/12/2012,62
CS3363,10/2/2014,40
CS3653,19/4/2012,40
CS5784,30/9/2012,96
CS4504,21/9/2012,73
CS2472,9/8/2012,38
CS2459,3/12/2014,86
CS1157,16/11/2012,72
CS2267,18/5/2011,82
CS5810,15/6/2011,71
CS2700,9/2/2014,104
CS2457,18/9/2014,85
CS4864,12/9/2011,41
CS1200,9/1/2012,100
CS5708,4/1/2015,50
CS4690,26/6/2014,86
CS6059,25/6/2014,81
CS4797,4/3/2012,78
CS1949,29/9/2014,77
CS2829,24/1/2015,60
CS1686,1/1/2014,53
CS1760,15/8/2014,92
CS2271,24/10/2014,90
CS1995,7/4/2012,79
CS4482,25/7/2012,47
CS1648,31/5/2011,63
CS1428,2/5/2012,82
CS2568,11/3/2015,86
CS4814,8/3/2012,63
CS3591,9/4/2012,48
CS3332,11/1/2012,93
CS3736,30/7/2012,105
CS4060,14/1/2014,76
CS3956,10/11/2014,86
CS3588,9/3/2014,65
CS1589,26/8/2014,81
CS1450,4/1/2015,68
CS3767,8/5/2012,40
CS3062,4/4/2013,51
CS2256,9/2/2015,52
CS3723,1/3/2012,37
CS4678,9/6/2013,46
CS4074,3/11/2013,47
CS5815,20/3/2012,104
CS5520,16/2/2015,81
CS5103,15/2/2012,93
CS5183,28/2/2012,61
CS4530,4/2/2012,56
CS4821,24/7/2014,100
CS1545,29/7/2013,92
CS6071,18/8/2011,105
CS5761,21/5/2014,82
CS3091,20/10/2011,54
CS1867,17/4/2013,36
CS6003,28/4/2013,44
CS4040,31/3/2014,36
CS4347,19/4/2013,43
CS1363,29/4/2014,74
CS5552,22/1/2014,70
CS1642,19/5/2013,42
CS4497,27/1/2013,64
CS3745,2/9/2011,76
CS5715,10/7/2012,35
CS2334,24/5/2013,46
CS4995,27/6/2012,101
CS4342,16/12/2013,66
CS2566,25/8/2014,99
CS2044,12/6/2014,61
CS1206,4/7/2012,100
CS3908,20/6/2014,83
CS3987,9/1/2013,104
CS5409,9/1/2015,88
CS3525,18/5/2012,84
CS5458,12/7/2013,80
CS2113,25/12/2011,45
CS5352,4/4/2014,45
CS3594,22/9/2013,97
CS5999,8/5/2012,36
CS5701,15/9/2011,70
CS4936,13/12/2011,65
CS1593,25/11/2013,101
CS5629,18/11/2011,55
CS1429,13/7/2011,36
CS5031,30/5/2012,68
CS5068,25/10/2013,79
CS2578,4/12/2013,54
CS5272,14/2/2014,98
CS3936,17/11/2013,94
CS2393,2/2/2014,62
CS5038,4/7/2014,56
CS2825,19/4/2014,53
CS2361,15/3/2012,67
CS4797,7/6/2011,52
CS4687,17/10/2012,83
CS2233,1/12/2011,52
CS3183,23/12/2013,39
CS1666,23/7/2013,101
CS4025,19/11/2013,62
CS2962,8/2/2012,69
CS3009,23/4/2014,68
CS2466,21/10/2012,38
CS3842,28/12/2012,73
CS3957,25/1/2015,81
CS5533,21/12/2014,49
CS5827,15/6/2012,42
CS3262,20/11/2014,62
CS5207,18/1/2012,76
CS3086,8/12/2014,67
CS2039,6/9/2014,48
CS4052,17/2/2014,69
CS4937,26/10/2011,71
CS5544,30/6/2012,103
CS2758,13/5/2012,86
CS5430,6/10/2012,88
CS1444,5/8/2013,97
CS5990,7/1/2014,36
CS2341,21/6/2011,70
CS1906,5/6/2014,36
CS3628,16/10/2013,56
CS2252,20/1/2014,98
CS2431,6/8/2012,57
CS2542,14/4/2012,82
CS2415,5/4/2012,65
CS1501,5/9/2013,44
CS4186,31/10/2013,60
CS4759,22/8/2012,41
CS4720,31/7/2014,86
CS5179,4/9/2014,85
CS1987,7/10/2013,100
CS4543,14/4/2014,70
CS3071,7/12/2013,40
CS2848,19/6/2012,102
CS2004,2/12/2012,38
CS3617,21/2/2015,56
CS2044,8/4/2014,73
CS2079,2/12/2014,82
CS4846,2/5/2013,88
CS3448,30/10/2014,95
CS2791,27/10/2012,73
CS5191,13/5/2012,75
CS2147,18/4/2012,39
CS3429,4/1/2014,35
CS2801,12/5/2012,55
CS5555,7/3/2015,35
CS1324,13/8/2014,35
CS3598,30/11/2011,74
CS5566,19/11/2012,99
CS4514,18/3/2014,75
CS4746,31/1/2012,83
CS4252,18/4/2012,80
CS5347,27/2/2014,37
CS4456,9/6/2011,68
